sample_id	context	U_proportion	observed	adjust
GSM2328615	CG	0.743055459143422	0.256944540856578	0.202654477189596
GSM2328616	CG	0.761209213947502	0.238790786052498	0.184500722385516
GSM2328617	CG	0.749818253485722	0.250181746514278	0.195891682847296
GSM2328618	CG	0.772095218298703	0.227904781701297	0.173614718034315
GSM2328619	CG	0.740332729810059	0.259667270189941	0.205377206522959
GSM2328620	CG	0.730328386291461	0.269671613708539	0.215381550041557
GSM2328621	CG	0.736230701734558	0.263769298265442	0.20947923459846
GSM2328622	CG	0.746854440494228	0.253145559505772	0.19885549583879
GSM2328623	CG	0.747432754470703	0.252567245529297	0.198277181862315
GSM2328624	CG	0.731200972687467	0.268799027312533	0.214508963645551
GSM2328625	CG	0.728895694104734	0.271104305895266	0.216814242228284
GSM2328626	CG	0.73118794736588	0.26881205263412	0.214521988967138
GSM2328627	CG	0.717833996312224	0.282166003687776	0.227875940020794
GSM2328628	CG	0.716945675127324	0.283054324872676	0.228764261205694
GSM2328629	CG	0.728136273616263	0.271863726383737	0.217573662716755
GSM2328630	CG	0.74524243581218	0.25475756418782	0.200467500520838
GSM2328631	CG	0.73937118561315	0.26062881438685	0.206338750719868
GSM2328632	CG	0.735763189977504	0.264236810022496	0.209946746355514
GSM2328633	CG	0.735902091161963	0.264097908838037	0.209807845171055
GSM2328634	CG	0.721377350888721	0.278622649111279	0.224332585444297
GSM2328635	CG	0.710015097784796	0.289984902215204	0.235694838548222
GSM2328636	CG	0.719469842856513	0.280530157143487	0.226240093476505
GSM2328637	CG	0.734273001452058	0.265726998547942	0.21143693488096
GSM2328638	CG	0.734586934991317	0.265413065008683	0.211123001341701
GSM2328639	CG	0.732543234650195	0.267456765349805	0.213166701682823
GSM2328640	CG	0.748905339358266	0.251094660641734	0.196804596974752
GSM2328641	CG	0.724735768530919	0.275264231469081	0.220974167802099
GSM2328642	CG	0.742470948205604	0.257529051794396	0.203238988127414
GSM2328643	CG	0.744010592366121	0.255989407633879	0.201699343966897
GSM2328644	CG	0.731280281768038	0.268719718231962	0.21442965456498
GSM2328645	CG	0.773065625452254	0.226934374547746	0.172644310880764
