,,,,,,,,,,,
Data_Type,Sample_name,Sample_id,Genotype (RIL_ID),Generation,Lineage,Sublineage,File_Name_Processed,Raw_File_Name_R1,Raw_File_Name_R2,Raw_File2_Name_R1,Raw_File2_Name_R2
WGBS,RIL172_G02_L02_4,RIL172_G02_L02_4_S81_L003,RIL172,2,2,4,methylome_RIL172_G02_L02_4_All.txt,RIL172_G02_L02_4_S81_L003_1.fastq.gz,RIL172_G02_L02_4_S81_L003_2.fastq.gz,,
WGBS,RIL172_G09_L01_1,RIL172_G09_L01_1_S196_L004,RIL172,9,1,1,methylome_RIL172_G09_L01_1_All.txt,RIL172_G09_L01_1_S196_L004_1.fastq.gz,RIL172_G09_L01_1_S196_L004_2.fastq.gz,,
WGBS,RIL172_G02_L01_4,RIL172_G02_L01_4_S104_L004,RIL172,2,1,4,methylome_RIL172_G02_L01_4_All.txt,RIL172_G02_L01_4_S104_L004_1.fastq.gz,RIL172_G02_L01_4_S104_L004_2.fastq.gz,,
WGBS,RIL173_G02_L01_3,RIL173_G02_L01_3_S144_L003,RIL173,2,1,3,methylome_RIL173_G02_L01_3_All.txt,RIL173_G02_L01_3_S144_L003_1.fastq.gz,RIL173_G02_L01_3_S144_L003_2.fastq.gz,,
WGBS,RIL173_G02_L02_3,RIL173_G02_L02_3_S139_L003,RIL173,2,2,3,methylome_RIL173_G02_L02_3_All.txt,RIL173_G02_L02_3_S139_L003_1.fastq.gz,RIL173_G02_L02_3_S139_L003_2.fastq.gz,,
WGBS,RIL173_G02_L02_4,RIL173_G02_L02_4_S94_L003,RIL173,2,2,4,methylome_RIL173_G02_L02_4_All.txt,RIL173_G02_L02_4_S94_L003_1.fastq.gz,RIL173_G02_L02_4_S94_L003_2.fastq.gz,,
WGBS,RIL173_G09_L01_1,RIL173_G09_L01_1_S96_L003,RIL173,9,1,1,methylome_RIL173_G09_L01_1_All.txt,RIL173_G09_L01_1_S96_L003_1.fastq.gz,RIL173_G09_L01_1_S96_L003_2.fastq.gz,,
WGBS,RIL173_G09_L01_2,RIL173_G09_L01_2_S141_L004,RIL173,9,1,2,methylome_RIL173_G09_L01_2_All.txt,RIL173_G09_L01_2_S141_L004_1.fastq.gz,RIL173_G09_L01_2_S141_L004_2.fastq.gz,,
WGBS,RIL173_G09_L02_1,RIL173_G09_L02_1_S129_L003,RIL173,9,2,1,methylome_RIL173_G09_L02_1_All.txt,RIL173_G09_L02_1_S129_L003_1.fastq.gz,RIL173_G09_L02_1_S129_L003_2.fastq.gz,,
WGBS,RIL173_G09_L02_2,RIL173_G09_L02_2_S115_L003,RIL173,9,2,2,methylome_RIL173_G09_L02_2_All.txt,RIL173_G09_L02_2_S115_L003_1.fastq.gz,RIL173_G09_L02_2_S115_L003_2.fastq.gz,,
WGBS,RIL175_G02_L02_3,RIL175_G02_L02_3_S38,RIL175,2,2,3,methylome_RIL175_G02_L02_3_All.txt,RIL175_G02_L02_3_S38_1.fastq.gz,RIL175_G02_L02_3_S38_2.fastq.gz,,
WGBS,RIL175_G02_L01_3,RIL175_G02_L01_3_S31_L002,RIL175,2,1,3,methylome_RIL175_G02_L01_3_All.txt,RIL175_G02_L01_3_S31_L002_1.fastq.gz,RIL175_G02_L01_3_S31_L002_2.fastq.gz,,
WGBS,RIL175_G02_L01_4,RIL175_G02_L01_4_S30_L002,RIL175,2,1,4,methylome_RIL175_G02_L01_4_All.txt,RIL175_G02_L01_4_S30_L002_1.fastq.gz,RIL175_G02_L01_4_S30_L002_2.fastq.gz,,
WGBS,RIL175_G02_L02_4,RIL175_G02_L02_4_S34_L002,RIL175,2,2,4,methylome_RIL175_G02_L02_4_All.txt,RIL175_G02_L02_4_S34_L002_1.fastq.gz,RIL175_G02_L02_4_S34_L002_2.fastq.gz,,
WGBS,RIL175_G09_L01_1,RIL175_G09_L01_1_S37_L002,RIL175,9,1,1,methylome_RIL175_G09_L01_1_All.txt,RIL175_G09_L01_1_S37_L002_1.fastq.gz,RIL175_G09_L01_1_S37_L002_2.fastq.gz,,
WGBS,RIL175_G09_L02_2,RIL175_G09_L02_2_S23_L002,RIL175,9,2,2,methylome_RIL175_G09_L02_2_All.txt,RIL175_G09_L02_2_S23_L002_1.fastq.gz,RIL175_G09_L02_2_S23_L002_2.fastq.gz,,
WGBS,RIL175_G09_L02_1,RIL175_G09_L02_1_S16_L001,RIL175,9,2,1,methylome_RIL175_G09_L02_1_All.txt,RIL175_G09_L02_1_S16_L001_1.fastq.gz,RIL175_G09_L02_1_S16_L001_2.fastq.gz,,
WGBS,RIL180_G02_L01_3,RIL180_G02_L01_3_S84_L003,RIL180,2,1,3,methylome_RIL180_G02_L01_3_All.txt,RIL180_G02_L01_3_S84_L003_1.fastq.gz,RIL180_G02_L01_3_S84_L003_2.fastq.gz,,
WGBS,RIL180_G02_L02_3,RIL180_G02_L02_3_S71_L003,RIL180,2,2,3,methylome_RIL180_G02_L02_3_All.txt,RIL180_G02_L02_3_S71_L003_1.fastq.gz,RIL180_G02_L02_3_S71_L003_2.fastq.gz,,
WGBS,RIL180_G02_L02_4,RIL180_G02_L02_4_S108_L003,RIL180,2,2,4,methylome_RIL180_G02_L02_4_All.txt,RIL180_G02_L02_4_S108_L003_1.fastq.gz,RIL180_G02_L02_4_S108_L003_2.fastq.gz,,
WGBS,RIL180_G09_L01_1,RIL180_G09_L01_1_S117_L003,RIL180,9,1,1,methylome_RIL180_G09_L01_1_All.txt,RIL180_G09_L01_1_S117_L003_1.fastq.gz,RIL180_G09_L01_1_S117_L003_2.fastq.gz,,
WGBS,RIL180_G09_L02_1,RIL180_G09_L02_1_S118_L003,RIL180,9,2,1,methylome_RIL180_G09_L02_1_All.txt,RIL180_G09_L02_1_S118_L003_1.fastq.gz,RIL180_G09_L02_1_S118_L003_2.fastq.gz,,
WGBS,RIL180_G09_L02_2,RIL180_G09_L02_2_S58_L002,RIL180,9,2,2,methylome_RIL180_G09_L02_2_All.txt,RIL180_G09_L02_2_S58_L002_1.fastq.gz,RIL180_G09_L02_2_S58_L002_2.fastq.gz,,
WGBS,RIL182_G02_L01_4,RIL182_G02_L01_4_S147_L004,RIL182,2,1,4,methylome_RIL182_G02_L01_4_All.txt,RIL182_G02_L01_4_S147_L004_1.fastq.gz,RIL182_G02_L01_4_S147_L004_2.fastq.gz,,
WGBS,RIL182_G02_L02_3,RIL182_G02_L02_3_S102_L003,RIL182,2,2,3,methylome_RIL182_G02_L02_3_All.txt,RIL182_G02_L02_3_S102_L003_1.fastq.gz,RIL182_G02_L02_3_S102_L003_2.fastq.gz,,
WGBS,RIL182_G02_L02_4,RIL182_G02_L02_4_S78_L003,RIL182,2,2,4,methylome_RIL182_G02_L02_4_All.txt,RIL182_G02_L02_4_S78_L003_1.fastq.gz,RIL182_G02_L02_4_S78_L003_2.fastq.gz,,
WGBS,RIL182_G09_L01_1,RIL182_G09_L01_1_S66_L002,RIL182,9,1,1,methylome_RIL182_G09_L01_1_All.txt,RIL182_G09_L01_1_S66_L002_1.fastq.gz,RIL182_G09_L01_1_S66_L002_2.fastq.gz,,
WGBS,RIL182_G02_L01_3,RIL182_G02_L01_3_S105_L004,RIL182,2,1,3,methylome_RIL182_G02_L01_3_All.txt,RIL182_G02_L01_3_S105_L004_1.fastq.gz,RIL182_G02_L01_3_S105_L004_2.fastq.gz,,
WGBS,RIL186_G02_L01_3,RIL186_G02_L01_3_S155_L003,RIL186,2,1,3,methylome_RIL186_G02_L01_3_All.txt,RIL186_G02_L01_3_S155_L003_1.fastq.gz,RIL186_G02_L01_3_S155_L003_2.fastq.gz,,
WGBS,RIL186_G02_L01_4,RIL186_G02_L01_4_S156_L003,RIL186,2,1,4,methylome_RIL186_G02_L01_4_All.txt,RIL186_G02_L01_4_S156_L003_1.fastq.gz,RIL186_G02_L01_4_S156_L003_2.fastq.gz,,
WGBS,RIL186_G09_L01_1,RIL186_G09_L01_1_S171_L003,RIL186,9,1,1,methylome_RIL186_G09_L01_1_All.txt,RIL186_G09_L01_1_S171_L003_1.fastq.gz,RIL186_G09_L01_1_S171_L003_2.fastq.gz,,
WGBS,RIL186_G09_L01_2,RIL186_G09_L01_2_S119_L003,RIL186,9,1,2,methylome_RIL186_G09_L01_2_All.txt,RIL186_G09_L01_2_S119_L003_1.fastq.gz,RIL186_G09_L01_2_S119_L003_2.fastq.gz,,
WGBS,RIL186_G02_L02_3,RIL186_G02_L02_3_S148_L003,RIL186,2,2,3,methylome_RIL186_G02_L02_3_All.txt,RIL186_G02_L02_3_S148_L003_1.fastq.gz,RIL186_G02_L02_3_S148_L003_2.fastq.gz,,
WGBS,RIL186_G02_L02_4,RIL186_G02_L02_4_S77_L002,RIL186,2,2,4,methylome_RIL186_G02_L02_4_All.txt,RIL186_G02_L02_4_S77_L002_1.fastq.gz,RIL186_G02_L02_4_S77_L002_2.fastq.gz,,
WGBS,RIL186_G09_L02_1,RIL186_G09_L02_1_S147_L003,RIL186,9,2,1,methylome_RIL186_G09_L02_1_All.txt,RIL186_G09_L02_1_S147_L003_1.fastq.gz,RIL186_G09_L02_1_S147_L003_2.fastq.gz,,
WGBS,RIL190_G02_L01_3,RIL190_G02_L01_3_S69_L001,RIL190,2,1,3,methylome_RIL190_G02_L01_3_All.txt,RIL190_G02_L01_3_S69_L001_1.fastq.gz,RIL190_G02_L01_3_S69_L001_2.fastq.gz,,
WGBS,RIL190_G02_L01_4,RIL190_G02_L01_4_S124_L002,RIL190,2,1,4,methylome_RIL190_G02_L01_4_All.txt,RIL190_G02_L01_4_S124_L002_1.fastq.gz,RIL190_G02_L01_4_S124_L002_2.fastq.gz,,
WGBS,RIL190_G02_L02_3,RIL190_G02_L02_3_S99_L002,RIL190,2,2,3,methylome_RIL190_G02_L02_3_All.txt,RIL190_G02_L02_3_S99_L002_1.fastq.gz,RIL190_G02_L02_3_S99_L002_2.fastq.gz,,
WGBS,RIL190_G02_L02_4,RIL190_G02_L02_4_S52_L002,RIL190,2,2,4,methylome_RIL190_G02_L02_4_All.txt,RIL190_G02_L02_4_S52_L002_1.fastq.gz,RIL190_G02_L02_4_S52_L002_2.fastq.gz,,
WGBS,RIL190_G09_L01_1,RIL190_G09_L01_1_S95_L002,RIL190,9,1,1,methylome_RIL190_G09_L01_1_All.txt,RIL190_G09_L01_1_S95_L002_1.fastq.gz,RIL190_G09_L01_1_S95_L002_2.fastq.gz,,
WGBS,RIL190_G09_L01_2,RIL190_G09_L01_2_S114_L002,RIL190,9,1,2,methylome_RIL190_G09_L01_2_All.txt,RIL190_G09_L01_2_S114_L002_1.fastq.gz,RIL190_G09_L01_2_S114_L002_2.fastq.gz,,
WGBS,RIL190_G09_L02_2,RIL190_G09_L02_2_S137_L002,RIL190,9,2,2,methylome_RIL190_G09_L02_2_All.txt,RIL190_G09_L02_2_S137_L002_1.fastq.gz,RIL190_G09_L02_2_S137_L002_2.fastq.gz,,
WGBS,RIL191_G02_L02_3,RIL191_G02_L02_3_S13_L001,RIL191,2,2,3,methylome_RIL191_G02_L02_3_All.txt,RIL191_G02_L02_3_S13_L001_1.fastq.gz,RIL191_G02_L02_3_S13_L001_2.fastq.gz,,
WGBS,RIL191_G02_L02_4,RIL191_G02_L02_4_S202_L004,RIL191,2,2,4,methylome_RIL191_G02_L02_4_All.txt,RIL191_G02_L02_4_S202_L004_1.fastq.gz,RIL191_G02_L02_4_S202_L004_2.fastq.gz,,
WGBS,RIL191_G09_L02_1,RIL191_G09_L02_1_S59_L003,RIL191,9,2,1,methylome_RIL191_G09_L02_1_All.txt,RIL191_G09_L02_1_S59_L003_1.fastq.gz,RIL191_G09_L02_1_S59_L003_2.fastq.gz,,
WGBS,RIL191_G09_L02_2,RIL191_G09_L02_2_S5_L001,RIL191,9,2,2,methylome_RIL191_G09_L02_2_All.txt,RIL191_G09_L02_2_S5_L001_1.fastq.gz,RIL191_G09_L02_2_S5_L001_2.fastq.gz,,
WGBS,RIL192_G02_L01_3,RIL192_G02_L01_3_S120_L002,RIL192,2,1,3,methylome_RIL192_G02_L01_3_All.txt,RIL192_G02_L01_3_S120_L002_1.fastq.gz,RIL192_G02_L01_3_S120_L002_2.fastq.gz,,
WGBS,RIL192_G02_L01_4,RIL192_G02_L01_4_S138_L002,RIL192,2,1,4,methylome_RIL192_G02_L01_4_All.txt,RIL192_G02_L01_4_S138_L002_1.fastq.gz,RIL192_G02_L01_4_S138_L002_2.fastq.gz,,
WGBS,RIL192_G02_L02_3,RIL192_G02_L02_3_S89_L002,RIL192,2,2,3,methylome_RIL192_G02_L02_3_All.txt,RIL192_G02_L02_3_S89_L002_1.fastq.gz,RIL192_G02_L02_3_S89_L002_2.fastq.gz,,
WGBS,RIL192_G02_L02_4,RIL192_G02_L02_4_S140_L003,RIL192,2,2,4,methylome_RIL192_G02_L02_4_All.txt,RIL192_G02_L02_4_S140_L003_1.fastq.gz,RIL192_G02_L02_4_S140_L003_2.fastq.gz,,
WGBS,RIL192_G09_L01_1,RIL192_G09_L01_1_S107_L002,RIL192,9,1,1,methylome_RIL192_G09_L01_1_All.txt,RIL192_G09_L01_1_S107_L002_1.fastq.gz,RIL192_G09_L01_1_S107_L002_2.fastq.gz,,
WGBS,RIL192_G09_L01_2,RIL192_G09_L01_2_S135_L002,RIL192,9,1,2,methylome_RIL192_G09_L01_2_All.txt,RIL192_G09_L01_2_S135_L002_1.fastq.gz,RIL192_G09_L01_2_S135_L002_2.fastq.gz,,
WGBS,RIL192_G09_L02_1,RIL192_G09_L02_1_S58_L001,RIL192,9,2,1,methylome_RIL192_G09_L02_1_All.txt,RIL192_G09_L02_1_S58_L001_1.fastq.gz,RIL192_G09_L02_1_S58_L001_2.fastq.gz,,
WGBS,RIL192_G09_L02_2,RIL192_G09_L02_2_S66_L001,RIL192,9,2,2,methylome_RIL192_G09_L02_2_All.txt,RIL192_G09_L02_2_S66_L001_1.fastq.gz,RIL192_G09_L02_2_S66_L001_2.fastq.gz,,
,,,,,,,,,,,
WGBS,Control_Col_WT_1,Control_Col_WT_1,Col-0,,,,methylome_Control_Col_WT_1_merge_All.txt,Control_Col_WT_1_23HGT3LT4_L6_1.fq.gz,Control_Col_WT_1_23HGT3LT4_L6_2.fq.gz,Control_Col_WT_1_23HK3VLT4_L5_1.fq.gz,Control_Col_WT_1_23HK3VLT4_L5_2.fq.gz
WGBS,Control_Col_WT_2,Control_Col_WT_2,Col-0,,,,methylome_Control_Col_WT_2_merge_All.txt,Control_Col_WT_2_23HGT3LT4_L6_1.fq.gz,Control_Col_WT_2_23HGT3LT4_L6_2.fq.gz,Control_Col_WT_2_23HK3VLT4_L6_1.fq.gz,Control_Col_WT_2_23HK3VLT4_L6_2.fq.gz
WGBS,Control_Col_WT_3,Control_Col_WT_3,Col-0,,,,methylome_Control_Col_WT_3_merge_All.txt,Control_Col_WT_3_23HGT3LT4_L6_1.fq.gz,Control_Col_WT_3_23HGT3LT4_L6_2.fq.gz,Control_Col_WT_3_23HK3VLT4_L6_1.fq.gz,Control_Col_WT_3_23HK3VLT4_L6_2.fq.gz
WGBS,VIM2_mutant_1,VIM2_mutant_N664186_186-1,Col-0; vim2 (NASC ID: N664186),,,,methylome_VIM2_mutant_N664186_186-1_merge_All.txt,VIM2_mutant_N664186_186-1_23HGT3LT4_L6_1.fq.gz,VIM2_mutant_N664186_186-1_23HGT3LT4_L6_2.fq.gz,VIM2_mutant_N664186_186-1_23HK3VLT4_L5_1.fq.gz,VIM2_mutant_N664186_186-1_23HK3VLT4_L5_2.fq.gz
WGBS,VIM2_mutant_2,VIM2_mutant_N664186_186-2,Col-0; vim2 (NASC ID: N664186),,,,methylome_VIM2_mutant_N664186_186-2_merge_All.txt,VIM2_mutant_N664186_186-2_23HGT3LT4_L6_1.fq.gz,VIM2_mutant_N664186_186-2_23HGT3LT4_L6_2.fq.gz,VIM2_mutant_N664186_186-2_23HK3VLT4_L5_1.fq.gz,VIM2_mutant_N664186_186-2_23HK3VLT4_L5_2.fq.gz
WGBS,VIM2_mutant_3,VIM2_mutant_N664186_186-3,Col-0; vim2 (NASC ID: N664186),,,,methylome_VIM2_mutant_N664186_186-3_merge_All.txt,VIM2_mutant_N664186_186-3_23HGT3LT4_L6_1.fq.gz,VIM2_mutant_N664186_186-3_23HGT3LT4_L6_2.fq.gz,VIM2_mutant_N664186_186-3_23HK3VLT4_L5_1.fq.gz,VIM2_mutant_N664186_186-3_23HK3VLT4_L5_2.fq.gz
WGBS,VIM4_mutant_1,VIM4_mutant_N675753_753-1,Col-0; vim4 (NASC ID: N675753),,,,methylome_VIM4_mutant_N675753_753-1_merge_All.txt,VIM4_mutant_N675753_753-1_23HGT3LT4_L7_1.fq.gz,VIM4_mutant_N675753_753-1_23HGT3LT4_L7_2.fq.gz,VIM4_mutant_N675753_753-1_23HK3VLT4_L5_1.fq.gz,VIM4_mutant_N675753_753-1_23HK3VLT4_L5_2.fq.gz
WGBS,VIM4_mutant_2,VIM4_mutant_N675753_753-2,Col-0; vim4 (NASC ID: N675753),,,,methylome_VIM4_mutant_N675753_753-2_merge_All.txt,VIM4_mutant_N675753_753-2_23HGT3LT4_L7_1.fq.gz,VIM4_mutant_N675753_753-2_23HGT3LT4_L7_2.fq.gz,VIM4_mutant_N675753_753-2_23HK3VLT4_L5_1.fq.gz,VIM4_mutant_N675753_753-2_23HK3VLT4_L5_2.fq.gz
WGBS,VIM4_mutant_3,VIM4_mutant_N675753_753-3,Col-0; vim4 (NASC ID: N675753),,,,methylome_VIM4_mutant_N675753_753-3_merge_All.txt,VIM4_mutant_N675753_753-3_23HGT3LT4_L6_1.fq.gz,VIM4_mutant_N675753_753-3_23HGT3LT4_L6_2.fq.gz,VIM4_mutant_N675753_753-3_23HK3VLT4_L5_1.fq.gz,VIM4_mutant_N675753_753-3_23HK3VLT4_L5_2.fq.gz
WGBS,OX_Col_VIM2_Col_1-1,OX_Col_VIM2_Col_1-1,Col-0,,,,methylome_OX_Col_VIM2_Col_1-1_merged_All.txt,OX_Col_VIM2_Col_1-1_23HJV2LT4_L5_1.fq.gz,OX_Col_VIM2_Col_1-1_23HJV2LT4_L5_2.fq.gz,OX_Col_VIM2_Col_1-1_23HJVTLT4_L7_1.fq.gz,OX_Col_VIM2_Col_1-1_23HJVTLT4_L7_2.fq.gz
WGBS,OX_Col_VIM2_Col_7-1,OX_Col_VIM2_Col_7-1,Col-0,,,,methylome_OX_Col_VIM2_Col_7-1_merged_All.txt,OX_Col_VIM2_Col_7-1_23HH77LT4_L7_1.fq.gz,OX_Col_VIM2_Col_7-1_23HH77LT4_L7_2.fq.gz,OX_Col_VIM2_Col_7-1_23HHFKLT4_L6_1.fq.gz,OX_Col_VIM2_Col_7-1_23HHFKLT4_L6_2.fq.gz
WGBS,OX_Col_VIM2_Col_7-2,OX_Col_VIM2_Col_7-2,Col-0,,,,methylome_OX_Col_VIM2_Col_7-2_merged_All.txt,OX_Col_VIM2_Col_7-2_23HH77LT4_L7_1.fq.gz,OX_Col_VIM2_Col_7-2_23HH77LT4_L7_2.fq.gz,OX_Col_VIM2_Col_7-2_23HHFKLT4_L6_1.fq.gz,OX_Col_VIM2_Col_7-2_23HHFKLT4_L6_2.fq.gz
WGBS,OX_Col_VIM2_Cvi_3-1,OX_Col_VIM2_Cvi_3-1,Col-0,,,,methylome_OX_Col_VIM2_Cvi_3-1_merged_All.txt,OX_Col_VIM2_Cvi_3-1_L6_1.fq.gz,OX_Col_VIM2_Cvi_3-1_L6_2.fq.gz,OX_Col_VIM2_Cvi_3-1_L8_1.fq.gz,OX_Col_VIM2_Cvi_3-1_L8_2.fq.gz
WGBS,OX_Col_VIM2_Cvi_3-2,OX_Col_VIM2_Cvi_3-2,Col-0,,,,methylome_OX_Col_VIM2_Cvi_3-2_merge_All.txt,OX_Col_VIM2_Cvi_3-2_23HGT3LT4_L6_1.fq.gz,OX_Col_VIM2_Cvi_3-2_23HGT3LT4_L6_2.fq.gz,OX_Col_VIM2_Cvi_3-2_23HK3VLT4_L6_1.fq.gz,OX_Col_VIM2_Cvi_3-2_23HK3VLT4_L6_2.fq.gz
WGBS,OX_Col_VIM2_Cvi_3-3,OX_Col_VIM2_Cvi_3-3,Col-0,,,,methylome_OX_Col_VIM2_Cvi_3-3_merged_All.txt,OX_Col_VIM2_Cvi_3-3_L6_1.fq.gz,OX_Col_VIM2_Cvi_3-3_L6_2.fq.gz,OX_Col_VIM2_Cvi_3-3_L8_1.fq.gz,OX_Col_VIM2_Cvi_3-3_L8_2.fq.gz
WGBS,OX_Col_VIM4_Col_5-1,OX_Col_VIM4_Col_5-1,Col-0,,,,methylome_OX_Col_VIM4_Col_5-1_merged_All.txt,OX_Col_VIM4_Col_5-1_23HH77LT4_L7_1.fq.gz,OX_Col_VIM4_Col_5-1_23HH77LT4_L7_2.fq.gz,OX_Col_VIM4_Col_5-1_23HHFKLT4_L5_1.fq.gz,OX_Col_VIM4_Col_5-1_23HHFKLT4_L5_2.fq.gz
WGBS,OX_Col_VIM4_Col_7-3,OX_Col_VIM4_Col_7-3,Col-0,,,,methylome_OX_Col_VIM4_Col_7-3_merged_All.txt,OX_Col_VIM4_Col_7-3_23HH77LT4_L7_1.fq.gz,OX_Col_VIM4_Col_7-3_23HH77LT4_L7_2.fq.gz,OX_Col_VIM4_Col_7-3_23HHFKLT4_L6_1.fq.gz,OX_Col_VIM4_Col_7-3_23HHFKLT4_L6_2.fq.gz
WGBS,OX_Col_VIM4_Col_7-5,OX_Col_VIM4_Col_7-5,Col-0,,,,methylome_OX_Col_VIM4_Col_7-5_merged_All.txt,OX_Col_VIM4_Col_7-5_23HH77LT4_L7_1.fq.gz,OX_Col_VIM4_Col_7-5_23HH77LT4_L7_2.fq.gz,OX_Col_VIM4_Col_7-5_23HHFKLT4_L5_1.fq.gz,OX_Col_VIM4_Col_7-5_23HHFKLT4_L5_2.fq.gz
WGBS,OX_Col_VIM4_Cvi_1-1,OX_Col_VIM4_Cvi_1-1,Col-0,,,,methylome_OX_Col_VIM4_Cvi_1-1_merged_All.txt,OX_Col_VIM4_Cvi_1-1_L6_1.fq.gz,OX_Col_VIM4_Cvi_1-1_L6_2.fq.gz,OX_Col_VIM4_Cvi_1-1_L8_1.fq.gz,OX_Col_VIM4_Cvi_1-1_L8_2.fq.gz
WGBS,OX_Col_VIM4_Cvi_1-2,OX_Col_VIM4_Cvi_1-2,Col-0,,,,methylome_OX_Col_VIM4_Cvi_1-2_merge_All.txt,OX_Col_VIM4_Cvi_1-2_23HGT3LT4_L6_1.fq.gz,OX_Col_VIM4_Cvi_1-2_23HGT3LT4_L6_2.fq.gz,OX_Col_VIM4_Cvi_1-2_23HK3VLT4_L6_1.fq.gz,OX_Col_VIM4_Cvi_1-2_23HK3VLT4_L6_2.fq.gz
WGBS,OX_Col_VIM24_Col_4-1,OX_Col_VIM24_Col_4-1,Col-0,,,,methylome_OX_Col_VIM24_Col_4-1_merge_All.txt,OX_Col_VIM24_Col_4-1_23HGT3LT4_L6_1.fq.gz,OX_Col_VIM24_Col_4-1_23HGT3LT4_L6_2.fq.gz,OX_Col_VIM24_Col_4-1_23HK3VLT4_L6_1.fq.gz,OX_Col_VIM24_Col_4-1_23HK3VLT4_L6_2.fq.gz
WGBS,OX_Col_VIM24_Col_4-2,OX_Col_VIM24_Col_4-2,Col-0,,,,methylome_OX_Col_VIM24_Col_4-2_merge_All.txt,OX_Col_VIM24_Col_4-2_23HGT3LT4_L6_1.fq.gz,OX_Col_VIM24_Col_4-2_23HGT3LT4_L6_2.fq.gz,OX_Col_VIM24_Col_4-2_23HK3VLT4_L6_1.fq.gz,OX_Col_VIM24_Col_4-2_23HK3VLT4_L6_2.fq.gz
WGBS,OX_Col_VIM24_Col_5-1,OX_Col_VIM24_Col_5-1,Col-0,,,,methylome_OX_Col_VIM24_Col_5-1_merged_All.txt,OX_Col_VIM24_Col_5-1_23HJV2LT4_L5_1.fq.gz,OX_Col_VIM24_Col_5-1_23HJV2LT4_L5_2.fq.gz,OX_Col_VIM24_Col_5-1_23HJVTLT4_L7_1.fq.gz,OX_Col_VIM24_Col_5-1_23HJVTLT4_L7_2.fq.gz
WGBS,OX_Col_VIM24_Col_5-2,OX_Col_VIM24_Col_5-2,Col-0,,,,methylome_OX_Col_VIM24_Col_5-2_merged_All.txt,OX_Col_VIM24_Col_5-2_23HJV2LT4_L5_1.fq.gz,OX_Col_VIM24_Col_5-2_23HJV2LT4_L5_2.fq.gz,OX_Col_VIM24_Col_5-2_23HJVTLT4_L7_1.fq.gz,OX_Col_VIM24_Col_5-2_23HJVTLT4_L7_2.fq.gz
WGBS,OX_Col_VIM24_Col_7-2,OX_Col_VIM24_Col_7-2,Col-0,,,,methylome_OX_Col_VIM24_Col_7-2_merged_All.txt,OX_Col_VIM24_Col_7-2_23HH77LT4_L7_1.fq.gz,OX_Col_VIM24_Col_7-2_23HH77LT4_L7_2.fq.gz,OX_Col_VIM24_Col_7-2_23HHFKLT4_L6_1.fq.gz,OX_Col_VIM24_Col_7-2_23HHFKLT4_L6_2.fq.gz
WGBS,OX_Col_VIM24_Col_7-3,OX_Col_VIM24_Col_7-3,Col-0,,,,methylome_OX_Col_VIM24_Col_7-3_merged_All.txt,OX_Col_VIM24_Col_7-3_23HH77LT4_L7_1.fq.gz,OX_Col_VIM24_Col_7-3_23HH77LT4_L7_2.fq.gz,OX_Col_VIM24_Col_7-3_23HHFKLT4_L6_1.fq.gz,OX_Col_VIM24_Col_7-3_23HHFKLT4_L6_2.fq.gz
,,,,,,,,,,,
,,,,,,,,,,,
RNA-seq,RIL15_G03_L01_1_1,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-1_S16,RIL15,3,1,1,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-1_S16_counts.txt,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-1_S16_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-1_S16_2.fq.gz,,
RNA-seq,RIL15_G03_L01_1_2,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-2_S17,RIL15,3,1,2,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-2_S17_counts.txt,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-2_S17_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL015_G03_L1-2_S17_2.fq.gz,,
RNA-seq,RIL15_G03_L02_2_1,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-1_S18,RIL15,3,2,1,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-1_S18_counts.txt,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-1_S18_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-1_S18_2.fq.gz,,
RNA-seq,RIL15_G03_L02_2_2,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-2_S19,RIL15,3,2,2,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-2_S19_counts.txt,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-2_S19_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL015_G03_L2-2_S19_2.fq.gz,,
RNA-seq,RIL15_G10_L02_2_2,Ler_Cvi_RIL_HIGH_RIL015_G10_L2-2_S20,RIL15,10,2,2,Ler_Cvi_RIL_HIGH_RIL015_G10_L2-2_S20_counts.txt,Ler_Cvi_RIL_HIGH_RIL015_G10_L2-2_S20_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL015_G10_L2-2_S20_2.fq.gz,,
